,A,Fis,Crp,RpoS,ihfB
ecoli_00608,-2.9242863677,0.11033218800000001,0.17330999300000002,0.075356554,-0.6815045200000001
ecoli_00609,-3.7036821191,-0.5383455380000001,0.429255013,-0.13739720700000002,-1.030650892
ecoli_00610,-3.6028034406,-0.7730443090000001,0.557660793,0.11647995500000001,-0.91410638
ecoli_00611,-5.4623671373,0.07180531200000001,0.305956793,-0.059910924000000004,-0.396619785
ecoli_00612,-4.9722039637,-0.488391738,0.860010453,0.040839611000000005,-1.143270606
ecoli_00613,-2.9344874781,-0.488614243,0.9657211630000001,0.48676726200000003,-0.5396704520000001
ecoli_00614,-2.9837271565,-0.9212534760000001,0.8571940530000001,0.381830522,-0.460564228
ecoli_00615,-2.4494480439,-1.341048917,0.8164901330000001,0.23666745400000003,-1.3851055859999999
ecoli_00616,-3.597111554,-0.8227946340000001,1.026877023,0.732593782,-0.664774753
ecoli_00617,-2.853272776,-0.7322588760000001,0.8530044830000001,0.5610367820000001,-0.693988244
ecoli_00618,-1.0088459229,0.813015153,0.329227253,-0.21162116,-0.29706712500000004
ecoli_00619,-1.1618235449,0.7591989330000001,0.307710333,-0.19722404600000001,-0.29380178500000004
ecoli_00620,-0.099543142,-2.169698637,1.452259763,1.8302124320000002,1.463623175
ecoli_00621,-0.16735565300000002,-2.011124475,1.438498573,1.818011792,1.494380965
ecoli_00622,0.6198503071,-0.011270601,0.39244801300000004,0.628178432,0.22948868500000003
ecoli_00623,0.4358880647,-0.17708870100000002,0.38625268300000004,0.574027162,0.23820617500000002
ecoli_00624,2.8065032728,-0.475502034,0.406975843,0.8950668820000001,0.514330825
ecoli_00625,2.636395508,-0.5747615420000001,0.42339976300000004,0.9553809320000001,0.370737925
ecoli_00626,2.091261027,0.051253021,0.19224848300000003,0.481077462,0.083314765
ecoli_00627,2.135325053,0.08475666700000001,0.130605479,0.414372032,0.069082845
ecoli_00628,1.9112857084,-0.889743774,0.529755863,0.789958142,0.18947349500000002
ecoli_00629,1.6733546115,-1.410077335,0.603931893,0.807071062,0.133589245
ecoli_00630,0.2930294267,-0.441923204,0.502758963,1.180860802,0.917496175
ecoli_00631,0.059406298700000006,-0.437418303,0.5975511530000001,1.316103432,1.035549985
ecoli_00632,0.3329278643,-0.19023234900000002,0.44156927300000004,0.867514882,0.5520848150000001
ecoli_00633,0.3203901037,-0.330179249,0.593116823,0.9655816920000001,0.555115985
ecoli_00634,0.5980281127,-0.298295129,0.526768513,0.939073072,0.686704335
ecoli_00635,0.3330567459,-0.181190771,0.43985790300000005,0.9392079120000001,0.7940552550000001
ecoli_00636,-0.2450390235,-0.61110794,0.525016043,1.299081872,1.138283835
ecoli_00637,-0.3979474027,-0.485290655,0.7535511330000001,1.276132952,1.028434795
ecoli_00638,0.7783133132000001,-0.273241144,0.324298403,0.676725562,0.410782715
ecoli_00639,0.7614065704,-0.332130158,0.324672993,0.6239913220000001,0.35958486500000003
ecoli_00640,0.7577394554,-0.8340731840000001,0.44124815300000003,0.9195953720000001,1.098912665
ecoli_00641,0.8251402008000001,-1.022077783,0.327799773,1.070828622,0.8824161150000001
ecoli_00642,0.4176110457,-0.456741275,0.45389948300000005,0.907281302,0.47925305500000004
ecoli_00643,0.24337386960000001,-0.775460911,0.769870103,1.014560852,0.6728564450000001
ecoli_00644,0.16749322960000002,-0.289011463,0.319938133,0.648728662,0.284564975
ecoli_00645,0.16468650040000002,-0.28012710300000004,0.31512674300000004,0.6310093720000001,0.28185787500000004
ecoli_00646,0.0708175601,-0.318991666,0.310797363,0.260359279,0.254282775
ecoli_00647,0.049616441000000004,-0.38849757,0.447846893,0.337925702,0.485982265
ecoli_00648,0.7045358025,-0.19019660400000002,0.307534513,0.5832992720000001,0.260959535
ecoli_00649,0.4116178086,-0.26493351800000003,0.222644383,0.536610012,0.295162105
ecoli_00650,0.0655566191,-0.13487748400000002,0.341263333,0.7844718420000001,0.224120605
ecoli_00651,0.8124924226,-0.138849798,0.27857460300000003,0.5880848120000001,0.11325776500000001
ecoli_00652,-1.4345950343,-2.093234557,0.729185823,1.6502528120000002,1.246747625
ecoli_00653,-1.640546309,-1.468642403,0.851554463,1.605420772,1.262952225
ecoli_00654,1.8659031591000002,-0.201932149,0.358384973,0.738394282,0.464873735
ecoli_00655,2.0609124467,-0.192149582,0.436830013,0.758771582,0.37343606500000004
ecoli_00656,-0.0301142403,-0.15644791600000002,0.303904393,0.817985662,0.291465275
ecoli_00657,0.1552431105,-0.112944189,0.315796993,0.7961451820000001,0.276043525
ecoli_00658,0.5445769983000001,0.09360618400000001,0.05462642,0.14390909999999998,0.064708835
ecoli_00659,0.9260078547,0.043564501000000005,0.23617991300000002,0.268901973,0.09849440500000001
ecoli_00660,-0.1333716472,-0.5716579890000001,0.708976563,1.286770342,0.9019469250000001
ecoli_00661,-0.40746913500000004,-0.774450716,0.661218473,1.396164682,0.8548870150000001
ecoli_00662,0.9727407707000001,0.202692071,0.188410083,0.434391552,0.24889085500000002
ecoli_00663,1.0797979348,0.003575435,0.048706611000000004,0.369242772,0.167138795
ecoli_00664,0.049464280900000004,-0.975307558,0.450496543,1.281037232,0.30525573500000003
ecoli_00665,-0.26886412800000004,-0.9806343980000001,0.38589769300000004,1.2743906520000001,0.36285334500000005
ecoli_00666,-0.028516374,-0.384618308,0.383639033,1.038756942,0.9229170050000001
ecoli_00667,0.30381582900000004,-0.716433536,0.653379393,1.039930542,0.6854901050000001
ecoli_00668,0.8060728202,-1.568799622,0.507616873,1.647250302,1.094570805
ecoli_00669,0.0707703274,-0.9768274640000001,0.580596903,1.699236672,1.385971565
ecoli_00670,-0.11400809,-0.437269283,0.525567793,1.321080842,0.893005295
ecoli_00671,-0.3526764164,-0.397786323,0.541530923,1.337915162,0.8963619450000001
ecoli_00672,-0.1008022821,-1.140861184,-0.3459771,0.585122592,0.107615625
ecoli_00673,0.06679004770000001,-1.226207122,0.026489270000000002,0.9447356020000001,0.8126329750000001
ecoli_00674,1.2235753247,-0.021112979,-0.10757295,0.401728872,0.146692115
ecoli_00675,1.1316729312,0.039959366,-0.092380891,0.347043152,0.008338235000000001
ecoli_00676,0.6515805291,-0.048606564000000005,0.31963151300000003,0.5440581320000001,0.343833905
ecoli_00677,0.39024605760000003,-0.144021231,0.29391968300000004,0.567509232,0.31392150500000005
ecoli_00678,-0.3583654745,-1.025185535,0.686319663,1.8341525920000001,1.283960655
ecoli_00679,-0.5723425307000001,-0.8850562999999999,0.6933763230000001,1.939742772,1.646649845
ecoli_00680,0.8573048520000001,-0.551923025,-0.030107003,0.6613088420000001,-0.0025753950000000003
ecoli_00681,1.2411670313,-0.68403133,0.15281107300000002,0.717844762,0.044617885
ecoli_00682,-0.016173214300000002,-0.35945396300000004,0.448557103,1.164276552,0.7409232450000001
ecoli_00683,0.244887345,-0.39302806100000004,0.464314863,1.244606692,0.7893113850000001
ecoli_00684,0.5572161198,-0.19431978700000002,0.296624173,0.613336202,0.213034735
ecoli_00685,0.7673680367,-0.446074342,0.38201686300000004,0.764384932,0.286647295
ecoli_00686,1.3924858238,-0.12354388100000001,-0.100263604,-0.046391769000000006,-0.542287796
ecoli_00687,1.1594947159,-0.22536154,0.082263955,0.10538008600000001,-0.41813227500000005
ecoli_00688,-0.2195687204,0.153328911,0.068137152,0.342216642,-0.042492765
ecoli_00689,-0.0453458336,0.15010547400000002,0.008882816,0.36331122200000004,-0.05563172500000001
ecoli_00690,-1.4536696549,-1.466247372,0.452268993,1.538991512,1.244599755
ecoli_00691,-1.6959718208,-1.620800682,0.516558493,1.658506142,1.195212395
ecoli_00692,-1.4584381186,-1.6812206600000001,0.670868723,1.485949062,1.277978395
ecoli_00693,-1.6782965585,-2.06607452,0.6748039730000001,1.585049412,1.2688223650000001
ecoli_00694,-0.9380924597,-2.047095154,0.764061093,1.462841342,0.7064890450000001
ecoli_00695,-0.8710146405,-2.533689063,0.521421413,1.192064092,0.7123646450000001
ecoli_00696,-1.0297538631,-1.566735757,0.8270174130000001,1.719680742,1.321847665
ecoli_00697,-1.062836754,-1.5657754210000001,0.6395325230000001,1.610427042,1.358654825
ecoli_00698,1.0817636777,-0.13415411400000002,0.16358693300000002,0.48229885200000006,-0.138566415
ecoli_00699,1.150019443,-0.21160508500000003,0.07451194300000001,0.38756987200000004,-0.260910865
ecoli_00700,1.5776992995999999,-0.172894332,0.087983618,0.569808832,0.15724927500000002
ecoli_00701,1.6597082521000002,-0.254799993,0.171146073,0.5878713320000001,0.24430457500000002
ecoli_00702,1.509105428,-0.529971081,0.30755714300000003,0.748215262,0.35363555500000005
ecoli_00703,1.3952143132,-0.800165734,0.43504015300000004,0.772745432,0.359096935
ecoli_00704,0.2771363318,-0.22602116300000002,0.333583893,0.550518202,0.20285039500000002
ecoli_00705,0.10954814210000001,-0.17557904900000001,0.403870763,0.563995832,0.17900243500000002
ecoli_00706,0.3357241255,-0.02486893,0.157244413,0.401711162,0.018296925000000002
ecoli_00707,0.4486706642,-0.118273362,0.06503750800000001,0.22758527,-0.126603595
ecoli_00708,0.5554581735,-0.106326924,0.18900217300000002,0.671752252,0.21465630500000002
ecoli_00709,0.5027289730000001,-0.087535345,0.430522603,0.614882872,0.056648645000000004
ecoli_00710,1.5697494526,-0.140873989,0.20759201300000002,0.8383157120000001,0.579620345
ecoli_00711,1.4016824076,-0.272476587,0.325140303,0.953487402,0.548219425
ecoli_00712,0.6939813474000001,-0.41307885800000005,0.423739103,0.964090352,0.479602405
ecoli_00713,0.5224193731,-0.45013493,0.44374538300000005,0.901377312,0.5183036950000001
ecoli_00714,-0.9701876282,-1.531564796,0.547181673,1.718903732,1.518822565
ecoli_00715,-0.7102194653,-1.273720573,0.433431683,1.351313052,1.598293755
ecoli_00716,-2.2754240638,0.505883913,0.10431546100000001,0.106695308,0.842483995
ecoli_00717,-1.0870424598,0.821926653,0.212229043,0.141060303,0.388702445
ecoli_00718,-0.7805900418,0.924229603,0.14875797300000002,-0.230745355,0.128377715
ecoli_00719,-0.9090808392,0.9312019530000001,0.21173196300000002,-0.146208637,0.157465675
ecoli_00720,-0.9222271439,0.9990398030000001,0.24320085300000002,-0.153329452,0.013104265
ecoli_00721,-1.050140749,1.018394503,0.21966280300000002,-0.157571648,-0.029159615000000003
ecoli_00722,2.8048263239,-0.899698125,0.6099491930000001,1.635612032,0.27706467500000004
ecoli_00723,3.94819559,-1.660006612,0.5151660730000001,1.622138852,0.050797045000000006
ecoli_00724,3.6554225338,0.04156604,0.087196909,0.106107449,0.190522785
ecoli_00725,4.1941567455,0.33034861400000004,0.47036157300000003,0.524486572,0.026093085000000002
ecoli_00727,5.6171722199000005,-0.028980199,0.645027843,1.2533454320000001,0.44689495500000004
ecoli_00728,3.3564692686,0.071002112,0.257702043,0.143984317,0.310244735
ecoli_00729,3.8645416518999998,0.524823123,0.527121343,0.525939852,-0.08744309500000001
ecoli_00730,0.5901899531,0.613167463,0.02567041,-0.05823077,0.5186149950000001
ecoli_00731,2.3320902414,1.073195183,0.149264913,0.114430689,0.035103995
ecoli_00732,2.2174604273,1.067136573,0.23104943300000003,0.073392837,0.074921925
ecoli_00733,4.6046964229,0.030495003000000003,0.264446703,0.42039634200000003,0.387921505
ecoli_00734,5.7828762782,0.705815403,0.491011093,0.548322022,0.089578665
ecoli_00735,2.8973522145,0.280682719,0.40659345300000005,0.622492342,0.6129683850000001
ecoli_00736,4.0389197547,0.9257151330000001,0.629358233,0.20184136100000002,0.15115166500000002
ecoli_00737,1.7128928116000002,0.13282970300000002,0.41980537300000004,0.8692270320000001,0.7453702050000001
ecoli_00738,2.9214029725,0.6339075630000001,0.725253033,0.6974166620000001,0.295785625
ecoli_00739,3.7010930562,0.202845249,0.29002768300000004,0.07791659100000001,0.703560815
ecoli_00740,4.3494813738,0.746619483,0.6440838830000001,0.158465929,0.249876495
ecoli_00741,-2.2429085911,-0.6862685350000001,0.8479485130000001,0.9537564220000001,1.046529055
ecoli_00742,-1.1029576371,-1.251237396,0.829896053,0.9814993820000001,0.9514397750000001
ecoli_00743,-1.2563363461,0.215793481,0.544071473,0.851815082,0.8348676650000001
ecoli_00744,-0.921924971,0.25013338300000004,0.5592394930000001,0.805688422,0.837305095
ecoli_00745,-1.3260849802,0.567799503,0.47991167300000004,0.49241269200000004,0.667542205
ecoli_00746,-0.7132795439,0.490965223,0.556417913,0.517062142,0.733626585
ecoli_00747,-0.49746048940000004,0.5491284430000001,0.493899293,0.528303952,0.568807075
ecoli_00748,-0.5950956574,0.6079372030000001,0.485328093,0.573257302,0.5951379450000001
ecoli_00749,2.4648339963,-1.682165173,0.464496883,1.5288345520000002,-0.327138825
ecoli_00750,2.6129547665,-1.461705941,0.649161093,1.247999062,-0.247118355
ecoli_00751,-2.1708992237,-0.177776235,0.32947587300000003,0.9376607320000001,0.44672369500000003
ecoli_00752,-3.1654214906,-0.10585025,0.296778353,0.8732817420000001,0.47335884500000003
ecoli_00753,0.4708475445,0.926867473,0.201890953,0.270418667,0.051775695000000004
ecoli_00754,0.9741126124,0.9838625230000001,0.275129713,0.209615396,0.0058354850000000005
ecoli_00755,-1.9059364097,0.44598031,-0.445342181,0.675028442,-0.651264758
ecoli_00756,-2.0145860732,0.33252285600000003,-0.14552193800000002,0.801770202,-0.32246742500000003
ecoli_00757,0.0738292356,1.103807313,0.420678743,-0.557170091,0.08030092500000001
ecoli_00758,-0.0382122877,1.102480433,0.387503033,-0.416391233,0.09726459500000001
ecoli_00759,-3.6828874684,-0.7003994570000001,0.515541103,0.662849232,1.048444065
ecoli_00760,-4.0906063496,-0.8152674910000001,0.419079603,0.8956378920000001,1.207673445
ecoli_00761,-0.8750033616,0.852664653,0.113228532,-0.16321665600000002,0.16689092500000002
ecoli_00762,-1.3165475191,0.914661743,0.145492598,-0.29974473300000004,0.200658835
ecoli_00763,-1.042099648,0.815686463,0.057324061,-0.18690598600000002,0.186564275
ecoli_00764,-0.33916695500000005,0.714907623,0.051602317,-0.027747274000000002,0.14256685500000002
ecoli_00765,-1.3038075578,0.612630593,0.047017895000000004,0.034659745,0.259075495
ecoli_00766,-0.8564670228,0.7192821530000001,0.07806117700000001,-0.031113969000000002,0.22985128500000002
ecoli_00767,6.3387832895,-0.704409532,0.554945433,2.785352722,-0.14978443500000002
ecoli_00768,4.995699044,-1.3014445810000002,0.648474443,3.009075552,-0.244867415
ecoli_00769,1.4582328263,0.09424539800000001,0.5753141230000001,0.9025170320000001,0.506975205
ecoli_00770,2.030005387,0.14168334,0.5862271530000001,0.861155212,0.504270635
ecoli_00771,5.4387739487,-0.08228613900000001,0.693161793,1.043320932,0.5628485750000001
ecoli_00772,5.4877855065,-0.233703926,0.48257620300000004,1.034550672,0.446366925
ecoli_00773,1.1401570564,-0.025260198,0.44486670300000003,1.160442362,0.521839385
ecoli_00774,1.1207418603,-0.213854813,0.424267453,1.357744682,0.621347145
ecoli_00775,1.7436378057000002,0.065691751,0.227203863,0.8815165420000001,0.371361985
ecoli_00776,2.1926192117,0.06798954900000001,0.196128253,0.8068994620000001,0.416004335
ecoli_00777,-2.1162485226,1.677637973,0.152688973,-0.46818323500000003,-0.118275265
ecoli_00778,-1.8450952859,1.654230823,0.12606668000000001,-0.504733132,-0.09381905500000001
ecoli_00779,-1.6335047361,-0.135117663,0.7941495230000001,-0.568459668,-0.043575325000000005
ecoli_00780,-2.4018537128,-0.253917123,0.815270033,-0.40645875600000003,-0.050591175
ecoli_00781,-0.35784662370000003,1.343894353,0.338840073,-0.5666004250000001,-0.13953246500000002
ecoli_00782,-0.32229977870000004,1.3603879330000002,0.323054463,-0.618132993,-0.084533575
ecoli_00783,-1.7189351073,1.134575633,0.432644723,-0.261739756,-0.14809028500000002
ecoli_00784,-0.7782128268,0.37238132900000004,0.485480993,-0.12966528100000002,-0.20983636500000002
ecoli_00785,-1.3875809751000001,1.4060087430000001,0.300746703,-0.524940594,-0.22948815500000003
ecoli_00786,-1.2632354878,1.417445993,0.34624546300000003,-0.7528981960000001,-0.305050535
ecoli_00787,-1.33090785,1.189698423,0.608588733,0.328525112,0.33864483500000003
ecoli_00788,-1.675481237,1.126604253,0.557231563,0.216529764,0.352936165
ecoli_00789,0.0209718762,1.3137433330000001,0.430531873,-0.45060715500000004,-0.179845215
ecoli_00790,-0.7227591308,1.400252693,0.47473322300000004,-0.34063654800000004,-0.133927275
ecoli_00791,-1.1754218726,1.019300913,0.475017483,0.08479708100000001,0.17805272500000002
ecoli_00792,-2.8880856112,1.314459333,0.709374983,0.475393002,0.5808612550000001
ecoli_00793,-0.7591619569,1.196886203,0.42960406300000004,-0.35326148100000004,-0.12245240500000001
ecoli_00794,-0.7384302384,1.307364023,0.444629313,-0.380653725,-0.11016321500000001
ecoli_00795,-2.2078208034,1.024005973,0.650228023,0.36044262200000005,0.258050795
ecoli_00796,-2.2260908926,1.119354143,0.7174304530000001,0.331702712,0.214724405
ecoli_00797,-2.3004132933,-0.677205952,-0.41595584700000005,0.19266828200000002,0.525156825
ecoli_00798,-3.0099522544,-0.037172529,0.229595813,0.5997283720000001,-0.230701535
ecoli_00799,-1.4313599928,-1.065463922,-0.53031891,0.227307742,0.7912719850000001
ecoli_00800,-2.5942236091,-0.064368434,-0.264506101,0.612511522,0.263191565
ecoli_00818,-3.2818017038000002,0.008987107000000001,0.207994233,1.3332109920000002,0.049464605
ecoli_00819,-3.0210801532,-0.129932574,0.253845453,1.280275182,0.228083955
ecoli_00820,-1.1101479374,-1.2656698130000001,0.49687887300000005,1.756563822,0.6497454850000001
ecoli_00821,-1.1893483149,-1.469114361,0.5496294230000001,1.789561882,0.597850285
ecoli_00822,-2.5561454391,-0.353112606,0.326151603,1.7383771920000002,0.7921500050000001
ecoli_00823,-2.7792292588,-0.472106036,0.395503043,1.656277972,0.687099105
ecoli_00824,-2.5710646536,-0.5366634530000001,0.20829614300000002,1.607751292,0.459227755
ecoli_00825,-2.8192860616,-0.573689821,0.37606821300000004,1.653060862,0.594893945
ecoli_00826,-2.1558912543,-0.171629847,0.459934233,1.2814093020000001,-0.048493855
ecoli_00827,-2.5018789764,-0.192592661,0.517486403,1.281068312,-0.077813195
ecoli_00828,-2.0027041007,0.001524434,0.28184425300000004,1.0339006020000001,-0.258789885
ecoli_00829,-1.7652662971000002,-0.012161117,0.281401713,1.0135920920000001,-0.312792925
ecoli_00830,-2.8505366603,-0.328994441,0.510756223,1.542635782,0.42990684500000004
ecoli_00831,-2.7522904066000002,-0.5615072870000001,0.523190413,1.552532362,0.347088265
ecoli_00832,-5.2890752463,-2.37242681,0.48724811300000004,1.851431072,0.251723305
ecoli_00833,-5.3456264057,-3.195650583,0.21544195300000002,1.957580102,0.612739765
ecoli_00834,-0.9257544077000001,0.07296116300000001,0.456262873,1.415156502,-0.215305075
ecoli_00835,-1.2753480927,-0.10060843300000001,0.5116651830000001,1.3531878019999999,-0.21921100500000001
ecoli_00836,-1.3858358033,0.042073914000000004,0.560872303,1.498717262,-0.35766615500000004
ecoli_00837,-1.7124564440999999,-0.046343304,0.553273863,1.560191642,-0.386588745
ecoli_00838,-2.7346931624,-0.025083225,0.778064203,1.521477682,0.24783653500000002
ecoli_00839,-2.553506322,-0.07401990800000001,0.7423117130000001,1.600326662,0.23684876500000002
ecoli_00840,-2.5660447535,-0.34046320500000005,0.615049543,1.514438652,0.055893475000000005
ecoli_00841,-2.4529414544,-0.20643124200000001,0.6014201330000001,1.4329907020000001,0.10318142500000001
